Accident ID,Date,Time,Column1,Latitude,Longitude,Weather Condition,Road Condition,Vehicles Involved,Casualties,Cause
abc5996b,18-05-2024,04:31,"Toronto, Canada",-84.18787,-135.274675,Hail,Icy,1,4,Speeding
299a4efb,03-08-2024,06:45,"Paris, France",75.103167,95.212711,Hail,Snowy,5,1,Distracted Driving
3649a817,20-06-2023,17:23,"Sydney, Australia",-20.406712,-147.603819,Clear,Gravel,2,6,Weather Conditions
bd0bd960,05-04-2024,13:44,"Mumbai, India",-0.536138,-98.270042,Clear,Icy,1,3,Speeding
a7dfab01,11-05-2024,05:25,"Paris, France",57.761875,32.747666,Clear,Under Construction,3,3,Mechanical Failure
c45a8e33,15-12-2023,17:51,"Berlin, Germany",-56.51861,-2.67861,Clear,Dry,5,10,Mechanical Failure
f23ee23b,17-02-2023,07:13,"Berlin, Germany",-75.143414,-92.358477,Fog,Icy,2,5,Reckless Driving
ce605122,23-11-2024,10:06,"London, UK",-23.556502,-144.212955,Rain,Under Construction,4,2,Speeding
4d556075,15-06-2024,00:05,"London, UK",77.195855,-95.339304,Storm,Snowy,3,4,Weather Conditions
d1f47a9c,12-02-2023,03:25,"Toronto, Canada",71.929765,-98.471731,Rain,Under Construction,2,2,Weather Conditions
dd41fe42,09-06-2023,11:57,"Tokyo, Japan",48.246365,-123.509916,Hail,Gravel,3,2,Weather Conditions
9176b05d,16-03-2024,23:54,"New York, USA",42.170953,-48.04592,Storm,Dry,5,3,Mechanical Failure
7ab7d515,08-07-2023,22:34,"São Paulo, Brazil",-74.19458,-46.014374,Snow,Gravel,5,10,Reckless Driving
e1738410,15-12-2023,01:10,"Paris, France",-39.315788,-19.06024,Fog,Icy,3,4,Distracted Driving
44d08060,16-07-2024,08:09,"São Paulo, Brazil",66.898386,-57.043213,Fog,Snowy,2,3,Drunk Driving
0456df5f,06-05-2023,19:08,"Beijing, China",-87.815617,110.865786,Snow,Under Construction,2,9,Mechanical Failure
098d0de5,23-04-2023,23:16,"London, UK",-36.351786,19.988523,Hail,Under Construction,4,0,Weather Conditions
207c2e7b,21-08-2023,06:28,"Berlin, Germany",59.630541,-122.080677,Clear,Snowy,2,5,Drunk Driving
5cec5fab,19-10-2023,17:25,"São Paulo, Brazil",22.52051,-90.017239,Fog,Under Construction,3,9,Weather Conditions
b4380d2a,23-01-2024,10:29,"Tokyo, Japan",22.31674,-145.614184,Rain,Dry,2,5,Speeding
ee8a8c4e,03-04-2024,07:47,"New York, USA",-20.922904,-0.946689,Clear,Snowy,1,9,Weather Conditions
090e8e96,03-09-2024,23:05,"Toronto, Canada",52.594368,-4.062016,Snow,Dry,3,4,Distracted Driving
54c69d3a,04-10-2024,19:39,"Toronto, Canada",-63.05156,140.666891,Storm,Dry,4,6,Mechanical Failure
1ba8970e,23-09-2023,09:03,"Paris, France",9.028585,-51.996122,Fog,Wet,3,8,Weather Conditions
bdc63a3e,07-12-2024,17:24,"Beijing, China",0.703111,90.454622,Rain,Under Construction,1,9,Speeding
9fd3c801,28-04-2023,04:02,"Beijing, China",-53.558016,175.734363,Snow,Gravel,1,1,Mechanical Failure
ec33f375,27-03-2023,17:27,"São Paulo, Brazil",50.142998,-105.767596,Snow,Snowy,1,3,Drunk Driving
0e6fd2b1,09-07-2023,15:16,"Paris, France",-58.360064,-68.542009,Rain,Under Construction,3,9,Mechanical Failure
ba99cf09,03-09-2024,22:26,"Paris, France",37.065987,-147.084815,Snow,Dry,2,9,Speeding
c9f3650d,29-10-2023,07:00,"Beijing, China",13.355169,43.841974,Snow,Gravel,4,6,Distracted Driving
53466cbd,18-04-2023,04:39,"Tokyo, Japan",-77.63024,151.703119,Snow,Wet,2,3,Weather Conditions
5796b2ad,23-09-2024,13:01,"New York, USA",-71.519163,47.479196,Hail,Under Construction,5,4,Distracted Driving
0576487f,18-11-2023,20:35,"Beijing, China",36.279249,118.685297,Clear,Dry,1,4,Mechanical Failure
467ba9f7,03-09-2024,08:04,"Sydney, Australia",44.355762,100.68263,Hail,Wet,3,4,Speeding
b24c2e60,09-12-2023,13:03,"São Paulo, Brazil",-26.940461,-16.097414,Fog,Snowy,4,7,Speeding
83080a3b,28-04-2024,21:53,"Berlin, Germany",-85.480884,-140.300226,Snow,Icy,4,4,Reckless Driving
be47677c,04-06-2023,03:35,"Toronto, Canada",-26.415285,-76.753657,Storm,Snowy,2,0,Distracted Driving
ff645364,12-05-2023,21:16,"New York, USA",53.983055,-28.53357,Snow,Under Construction,2,2,Distracted Driving
9c5ddf41,25-04-2023,01:29,"Paris, France",4.147971,3.075267,Storm,Snowy,5,9,Distracted Driving
5dce25b9,26-01-2023,20:17,"São Paulo, Brazil",3.800531,143.108353,Fog,Wet,4,0,Distracted Driving
ebd4ddd2,06-12-2024,18:34,"Tokyo, Japan",-76.119362,-56.605697,Fog,Dry,3,8,Weather Conditions
1bb9e2f3,13-01-2024,00:37,"São Paulo, Brazil",-68.530154,163.016666,Storm,Gravel,1,4,Drunk Driving
bb1b0f51,08-11-2024,18:31,"London, UK",-30.161169,65.445244,Fog,Under Construction,2,0,Weather Conditions
e07cb925,22-05-2024,11:52,"Mumbai, India",-77.530988,-119.338816,Hail,Gravel,3,3,Weather Conditions
862bd35b,07-07-2024,13:51,"Tokyo, Japan",34.36003,-101.651885,Fog,Under Construction,1,3,Weather Conditions
9cd6e53f,21-12-2023,01:11,"Mumbai, India",4.449583,-1.009627,Hail,Gravel,1,7,Drunk Driving
a9b42ac7,10-08-2024,01:50,"London, UK",-51.032605,49.712138,Fog,Under Construction,4,4,Speeding
c9700a84,27-09-2023,07:43,"Beijing, China",-72.642635,-170.100767,Storm,Gravel,2,0,Reckless Driving
af20f397,06-12-2023,21:35,"Toronto, Canada",-17.175285,-111.830945,Snow,Icy,4,5,Mechanical Failure
690eb903,16-11-2023,14:03,"London, UK",35.808677,154.123622,Snow,Under Construction,1,4,Mechanical Failure
49636035,03-02-2023,19:12,"Beijing, China",11.251576,-154.481205,Clear,Dry,2,4,Mechanical Failure
75020fb1,14-09-2023,06:25,"São Paulo, Brazil",-48.030395,4.812864,Fog,Wet,4,7,Weather Conditions
c784ee3e,21-02-2023,18:58,"London, UK",14.417814,25.680935,Hail,Icy,3,0,Distracted Driving
06b0bb8a,21-06-2023,10:47,"Toronto, Canada",-21.986016,115.897736,Clear,Icy,2,1,Reckless Driving
fb06ccef,12-04-2024,04:33,"Sydney, Australia",-85.162246,179.421448,Hail,Gravel,1,1,Drunk Driving
36992962,22-05-2024,06:59,"Tokyo, Japan",-1.519651,-71.428016,Rain,Icy,2,9,Reckless Driving
5c08fbd8,11-11-2024,12:08,"São Paulo, Brazil",-89.373476,42.160888,Storm,Dry,4,0,Weather Conditions
a09ef53f,01-03-2023,11:54,"Mumbai, India",23.716222,27.118156,Fog,Dry,1,3,Speeding
370ca4b7,14-09-2023,22:50,"New York, USA",32.867579,178.016436,Storm,Dry,1,4,Distracted Driving
e3d1c14c,12-06-2024,04:26,"Berlin, Germany",-53.209149,44.249947,Fog,Dry,2,6,Drunk Driving
8938f2ab,02-02-2024,23:49,"Sydney, Australia",24.132329,14.838423,Snow,Dry,5,8,Reckless Driving
062b8fcd,06-09-2023,19:42,"London, UK",39.87878,-7.744777,Rain,Gravel,3,6,Speeding
a058ce46,31-05-2023,10:05,"Beijing, China",54.835642,-46.306348,Hail,Snowy,1,0,Distracted Driving
98519ed6,19-12-2024,16:23,"London, UK",33.760632,-116.979891,Rain,Wet,2,0,Weather Conditions
492b71bd,22-12-2024,09:42,"Sydney, Australia",-65.891328,75.174294,Snow,Under Construction,3,7,Reckless Driving
f4d175d8,23-11-2024,20:44,"London, UK",76.114509,46.803088,Snow,Icy,5,1,Reckless Driving
6cf707cc,24-11-2023,20:31,"London, UK",-4.940838,138.670144,Clear,Snowy,5,8,Weather Conditions
32718f77,28-10-2023,06:05,"São Paulo, Brazil",-79.187387,-94.365056,Storm,Gravel,5,3,Distracted Driving
208b1f95,25-10-2023,08:11,"Beijing, China",-71.436766,34.522736,Clear,Wet,3,9,Mechanical Failure
f7dc75ad,10-11-2024,17:24,"São Paulo, Brazil",-31.075472,131.325088,Rain,Snowy,4,3,Mechanical Failure
97592558,07-10-2023,00:05,"London, UK",-49.058964,-88.623084,Hail,Under Construction,5,7,Weather Conditions
bcc895b9,30-04-2023,19:36,"Berlin, Germany",70.938901,-155.651401,Storm,Under Construction,1,4,Distracted Driving
7b6e7b16,02-09-2024,22:30,"Paris, France",48.600021,-112.454552,Hail,Snowy,2,0,Weather Conditions
214057dc,30-04-2023,21:50,"Sydney, Australia",25.169148,-166.540038,Clear,Under Construction,5,10,Distracted Driving
f2119b46,09-05-2024,03:52,"Toronto, Canada",-38.021672,-131.387232,Rain,Dry,5,1,Weather Conditions
226f6c6d,17-06-2024,16:13,"Tokyo, Japan",-28.349732,-64.437918,Rain,Gravel,3,7,Mechanical Failure
f9ed78cf,14-03-2024,20:12,"Berlin, Germany",-12.594161,-144.899876,Snow,Snowy,3,9,Mechanical Failure
7c33914e,13-05-2023,02:54,"London, UK",-81.053925,155.908635,Hail,Under Construction,3,8,Weather Conditions
8f4e2f6e,20-09-2023,14:48,"Mumbai, India",-13.479123,168.750989,Hail,Dry,4,6,Distracted Driving
0c77429a,11-05-2024,13:52,"Beijing, China",57.802169,-39.983097,Hail,Gravel,1,0,Weather Conditions
d94e6dbf,31-07-2023,20:03,"Beijing, China",-26.938109,-154.259823,Snow,Icy,3,4,Distracted Driving
b65f3380,28-02-2023,07:47,"Berlin, Germany",11.534564,-141.612412,Fog,Icy,3,6,Weather Conditions
fbce668e,08-01-2023,22:33,"Tokyo, Japan",60.030352,48.692705,Clear,Wet,3,8,Reckless Driving
89ce09c0,01-02-2024,02:08,"New York, USA",16.807478,135.811315,Clear,Wet,3,8,Speeding
49411751,19-04-2023,00:07,"Tokyo, Japan",10.219027,-153.358662,Fog,Snowy,4,7,Weather Conditions
db74386b,21-11-2024,10:42,"São Paulo, Brazil",-84.428629,88.887923,Rain,Gravel,2,2,Speeding
ffb1ae7b,21-06-2023,17:04,"São Paulo, Brazil",-29.35702,-30.706334,Fog,Wet,1,3,Weather Conditions
9158f116,20-03-2023,01:50,"London, UK",3.208712,-150.061524,Fog,Wet,2,6,Speeding
dc46b4d8,08-11-2024,09:33,"London, UK",-22.611431,-136.325137,Rain,Wet,3,7,Distracted Driving
caf185af,24-12-2023,10:43,"Tokyo, Japan",-48.621996,-41.763611,Fog,Snowy,3,5,Drunk Driving
4b96f8c5,30-09-2023,15:09,"New York, USA",65.143038,153.678704,Clear,Gravel,3,2,Weather Conditions
b3f8d51c,09-07-2023,21:18,"Berlin, Germany",-34.657048,70.376905,Rain,Under Construction,1,5,Reckless Driving
df2a0939,09-07-2024,03:55,"Sydney, Australia",68.195175,50.883135,Clear,Wet,4,5,Speeding
305ed151,04-06-2024,10:31,"Sydney, Australia",-35.072813,97.135657,Fog,Under Construction,1,9,Drunk Driving
11d7ed17,09-11-2023,01:08,"Paris, France",-61.980141,93.45378,Storm,Snowy,3,3,Distracted Driving
9bd6c6b0,23-06-2024,14:25,"Tokyo, Japan",65.692293,45.717832,Snow,Icy,4,9,Weather Conditions
878d7d81,08-06-2023,04:44,"London, UK",-71.570971,40.602652,Clear,Under Construction,4,5,Speeding
ff28ed62,30-11-2023,20:27,"São Paulo, Brazil",-53.912612,174.704271,Clear,Snowy,5,0,Drunk Driving
86b003de,04-03-2023,23:19,"Berlin, Germany",-66.825635,-112.768457,Hail,Snowy,2,7,Weather Conditions
2f6a46fe,20-10-2023,08:30,"New York, USA",-45.79143,92.865785,Rain,Icy,5,0,Distracted Driving
f55ff8af,15-04-2023,15:55,"Berlin, Germany",-74.831562,137.92638,Fog,Snowy,2,9,Mechanical Failure
8091da88,16-01-2023,06:51,"Mumbai, India",89.545705,-105.505675,Fog,Under Construction,3,4,Mechanical Failure
e74e7a4c,20-01-2024,14:39,"Paris, France",63.836427,173.512426,Storm,Dry,2,7,Drunk Driving
9f7760e6,13-03-2024,23:51,"Toronto, Canada",51.954595,-69.555778,Clear,Wet,4,2,Drunk Driving
ebbc3971,12-09-2023,04:27,"New York, USA",-79.542797,-149.441442,Fog,Wet,2,6,Weather Conditions
145f7320,06-02-2023,07:48,"Tokyo, Japan",60.079159,35.948729,Snow,Snowy,3,7,Reckless Driving
672e1620,04-05-2023,05:50,"London, UK",-78.381389,-113.752256,Hail,Wet,2,2,Weather Conditions
8194dd82,23-09-2024,06:37,"Sydney, Australia",60.591174,-133.243304,Snow,Wet,4,2,Weather Conditions
73ee6490,17-02-2023,23:23,"Sydney, Australia",40.505754,-132.960166,Fog,Icy,1,7,Drunk Driving
bb2e82cd,25-04-2024,12:12,"Paris, France",27.127828,41.345447,Rain,Icy,3,7,Drunk Driving
32b2f126,17-11-2024,20:17,"São Paulo, Brazil",-15.742113,165.087962,Hail,Snowy,5,0,Weather Conditions
dd4aa931,30-07-2024,23:48,"São Paulo, Brazil",38.854627,-45.792161,Clear,Icy,2,6,Reckless Driving
38aa6923,02-12-2023,00:07,"São Paulo, Brazil",-33.092966,64.452071,Rain,Under Construction,3,5,Speeding
6413c3b2,04-11-2024,10:26,"Mumbai, India",-88.066642,32.525354,Storm,Under Construction,1,2,Reckless Driving
234f6c4e,29-05-2023,13:20,"New York, USA",-3.804457,-129.096959,Snow,Snowy,1,4,Speeding
30a224d8,24-10-2024,20:49,"Berlin, Germany",4.405428,-115.69251,Hail,Under Construction,3,1,Speeding
6c8ffa46,22-03-2024,20:01,"Beijing, China",1.503215,113.904039,Clear,Under Construction,5,0,Weather Conditions
fb3918a9,20-12-2024,01:36,"Tokyo, Japan",-54.817439,-76.271716,Snow,Dry,4,3,Distracted Driving
cc9d8239,12-01-2024,05:48,"Paris, France",83.216183,-6.520281,Storm,Icy,3,9,Drunk Driving
9b34bfb3,24-04-2024,06:18,"Sydney, Australia",-79.575124,84.876089,Rain,Wet,5,8,Reckless Driving
98ac56e8,27-02-2024,19:17,"Paris, France",-54.613806,-50.361789,Clear,Under Construction,3,2,Weather Conditions
f9708483,06-05-2024,01:43,"Sydney, Australia",61.678589,-149.121927,Hail,Wet,2,0,Drunk Driving
0b140fff,10-10-2023,15:02,"Sydney, Australia",87.613326,-108.321296,Fog,Under Construction,4,6,Weather Conditions
6c805226,28-10-2023,17:19,"Berlin, Germany",-79.157705,-113.125384,Fog,Snowy,3,3,Mechanical Failure
f294a9d4,03-06-2024,13:24,"London, UK",8.8761,35.966324,Snow,Wet,1,7,Speeding
aef566b0,06-02-2024,00:06,"New York, USA",-16.419669,29.798999,Rain,Gravel,2,6,Mechanical Failure
5bd26bc5,09-12-2023,04:57,"Beijing, China",-12.049754,19.332763,Hail,Gravel,2,8,Speeding
b59209f6,12-05-2023,16:56,"Tokyo, Japan",-14.872332,-37.700756,Rain,Icy,1,1,Distracted Driving
7627f286,18-03-2023,15:54,"Mumbai, India",-79.130816,-88.163619,Storm,Wet,4,7,Weather Conditions
2004774b,27-02-2024,07:11,"Mumbai, India",16.475925,-46.387535,Fog,Under Construction,2,3,Weather Conditions
218a4ea2,27-12-2024,01:17,"Berlin, Germany",15.380451,118.431589,Snow,Icy,4,7,Drunk Driving
f262740e,12-03-2023,21:33,"São Paulo, Brazil",-12.983926,-9.739765,Fog,Under Construction,4,8,Distracted Driving
c23297d6,20-07-2023,22:10,"Berlin, Germany",-10.289588,165.626707,Snow,Dry,1,4,Drunk Driving
87c5c380,05-05-2023,11:19,"New York, USA",-12.354987,36.677134,Snow,Dry,5,9,Drunk Driving
4aecf176,11-06-2023,23:04,"London, UK",-67.000256,-113.655099,Clear,Wet,4,8,Speeding
469a9974,16-09-2023,23:28,"Tokyo, Japan",-14.793261,-163.955802,Fog,Gravel,1,9,Drunk Driving
6e32d345,05-08-2023,19:39,"Paris, France",-2.356593,164.275512,Clear,Under Construction,2,7,Reckless Driving
1400454d,25-09-2024,09:53,"Toronto, Canada",-9.305348,-41.89199,Rain,Wet,1,7,Speeding
8d495216,07-02-2023,15:07,"Mumbai, India",-16.385559,-89.728154,Rain,Icy,2,5,Mechanical Failure
6c10b259,23-01-2023,06:07,"London, UK",-17.628926,61.445537,Hail,Under Construction,3,4,Speeding
1425daf4,02-08-2023,06:48,"Toronto, Canada",50.556604,-74.119015,Clear,Wet,3,9,Drunk Driving
a93cf782,01-03-2023,02:14,"Toronto, Canada",74.617606,128.641647,Fog,Icy,1,1,Distracted Driving
323c13db,06-03-2023,05:29,"New York, USA",50.753826,-69.379962,Rain,Wet,1,2,Speeding
62a2ffa2,29-12-2023,09:15,"New York, USA",2.036831,-159.473177,Snow,Dry,3,4,Speeding
dfaa2787,08-03-2023,17:23,"Paris, France",65.482528,45.296852,Rain,Icy,1,7,Drunk Driving
6739e5ba,31-05-2024,03:45,"Tokyo, Japan",89.496334,95.642146,Hail,Wet,4,1,Speeding
51b2eb30,21-07-2023,10:40,"Paris, France",-85.932108,26.798428,Snow,Under Construction,2,0,Reckless Driving
e952a233,07-02-2024,10:13,"Berlin, Germany",19.736125,48.212782,Hail,Snowy,2,9,Speeding
a4624794,09-01-2024,12:15,"Berlin, Germany",47.752126,-54.275661,Storm,Gravel,3,9,Speeding
2259f175,29-02-2024,09:42,"London, UK",41.757848,84.865526,Hail,Wet,1,0,Drunk Driving
5a1138d8,28-03-2023,06:40,"London, UK",89.228254,-144.512723,Storm,Icy,3,6,Speeding
cf0db19d,03-03-2023,23:48,"Beijing, China",2.599981,174.049191,Hail,Gravel,1,6,Speeding
32f0011e,02-04-2024,20:43,"Sydney, Australia",82.388867,10.019216,Rain,Under Construction,5,3,Mechanical Failure
2ef08dcc,10-11-2023,16:53,"London, UK",53.273754,-115.181343,Rain,Snowy,3,3,Mechanical Failure
4100c570,18-11-2024,20:43,"Berlin, Germany",-60.075433,-63.676271,Fog,Snowy,1,10,Speeding
678ba27f,26-06-2023,18:08,"Toronto, Canada",-81.225705,-152.967981,Clear,Wet,5,4,Weather Conditions
081e1911,30-04-2024,15:57,"New York, USA",21.426108,75.829164,Rain,Gravel,5,3,Weather Conditions
846e2622,24-05-2024,21:14,"Berlin, Germany",-30.057293,53.217996,Storm,Icy,2,3,Mechanical Failure
fd779351,02-09-2024,00:29,"Mumbai, India",48.484713,131.086571,Storm,Wet,4,7,Mechanical Failure
d12ba20e,18-10-2024,11:19,"São Paulo, Brazil",-53.730756,-116.173332,Rain,Gravel,5,5,Reckless Driving
8ec82b0a,04-09-2024,07:47,"Beijing, China",48.029642,125.863043,Storm,Icy,4,9,Weather Conditions
c96f1aca,16-09-2024,02:51,"Beijing, China",-12.434906,-134.261418,Storm,Dry,2,8,Distracted Driving
81adff97,16-04-2023,14:17,"Paris, France",-81.323943,93.302891,Hail,Gravel,5,6,Reckless Driving
0d348be4,27-01-2023,20:15,"Berlin, Germany",85.023221,-48.335687,Fog,Under Construction,1,8,Weather Conditions
ee752520,13-09-2024,14:56,"Paris, France",23.799565,36.748135,Clear,Dry,5,0,Distracted Driving
7f292bb2,24-03-2023,00:15,"Paris, France",45.454748,88.006197,Fog,Under Construction,5,4,Distracted Driving
2ef01517,07-09-2024,05:47,"Paris, France",-21.021448,94.50581,Rain,Under Construction,4,6,Weather Conditions
81ba516e,04-09-2024,18:47,"Toronto, Canada",-89.048526,-117.707806,Rain,Gravel,4,0,Distracted Driving
00a6e6df,23-09-2024,17:32,"São Paulo, Brazil",82.32699,-72.618889,Snow,Snowy,3,4,Distracted Driving
d7cb9d33,16-05-2024,11:46,"Mumbai, India",-5.014855,-152.948819,Clear,Dry,4,9,Mechanical Failure
9ccb62c6,24-07-2024,21:36,"Paris, France",10.239811,-24.057767,Rain,Under Construction,4,0,Weather Conditions
f52d74d9,15-04-2023,14:19,"New York, USA",29.191976,-166.352152,Fog,Dry,4,1,Drunk Driving
a6a4ccab,13-03-2023,06:39,"Mumbai, India",-66.481801,48.187099,Fog,Gravel,2,4,Reckless Driving
bf186180,03-12-2023,08:41,"Sydney, Australia",-59.299845,-94.195216,Snow,Icy,1,10,Speeding
4c53f2b2,10-05-2023,07:03,"Sydney, Australia",88.775772,106.216026,Storm,Snowy,4,2,Distracted Driving
44ec4fc0,29-06-2023,20:47,"Tokyo, Japan",-57.054093,-110.830725,Snow,Snowy,4,5,Reckless Driving
62fa7069,13-09-2024,09:38,"Beijing, China",63.600181,-36.469628,Clear,Snowy,2,0,Weather Conditions
ff22405f,16-07-2024,22:02,"Sydney, Australia",12.546996,31.060454,Hail,Gravel,2,3,Weather Conditions
f25923b2,20-07-2023,08:39,"Beijing, China",-81.266003,-65.313155,Hail,Icy,4,1,Speeding
bfc965e7,28-11-2024,03:56,"Tokyo, Japan",-6.583858,-60.341825,Rain,Icy,3,7,Mechanical Failure
aec1ff36,29-07-2024,20:09,"Berlin, Germany",-85.108398,-47.312766,Snow,Wet,1,7,Weather Conditions
cbae9bbc,19-06-2023,16:38,"Berlin, Germany",-73.179303,-64.998378,Snow,Snowy,2,3,Drunk Driving
8cca8b5d,21-10-2024,15:17,"Paris, France",-61.699057,72.058151,Storm,Dry,4,8,Speeding
ec57786a,16-11-2023,17:52,"Sydney, Australia",-79.187672,49.972865,Rain,Under Construction,3,4,Drunk Driving
1b71df62,06-08-2023,11:14,"Paris, France",62.806399,-93.357669,Rain,Icy,5,9,Drunk Driving
39228305,22-05-2024,23:00,"Beijing, China",-43.991767,-37.145179,Hail,Under Construction,1,10,Weather Conditions
2b8a4b8d,27-01-2023,05:32,"New York, USA",81.024982,-32.314513,Rain,Dry,5,1,Weather Conditions
d815c13f,07-07-2023,15:53,"Sydney, Australia",76.438949,-96.784361,Rain,Icy,1,3,Speeding
1df16886,03-01-2023,22:13,"São Paulo, Brazil",-34.788329,36.955526,Hail,Icy,5,1,Speeding
95c945ea,15-04-2024,06:05,"Beijing, China",-41.399447,0.237689,Hail,Snowy,4,1,Mechanical Failure
5fbc125f,27-02-2024,07:14,"Tokyo, Japan",-61.007487,-61.344835,Clear,Dry,1,8,Distracted Driving
d76c294c,07-03-2024,23:19,"Beijing, China",-18.737405,74.902769,Clear,Icy,4,8,Distracted Driving
f3f5fe1b,23-01-2023,17:15,"Tokyo, Japan",87.80577,-1.186119,Storm,Wet,5,1,Mechanical Failure
d1063b5b,10-07-2023,16:09,"Paris, France",-86.284051,169.740147,Hail,Dry,3,3,Weather Conditions
d48f448c,06-04-2023,12:39,"New York, USA",-10.940999,-106.50413,Snow,Under Construction,3,10,Distracted Driving
04c43367,12-12-2023,08:54,"Paris, France",-7.800384,165.133431,Rain,Icy,4,3,Weather Conditions
24036f73,10-12-2024,02:46,"Sydney, Australia",24.219822,-159.452092,Clear,Wet,4,3,Drunk Driving
62f0d3f3,19-02-2024,09:56,"São Paulo, Brazil",47.729975,167.139864,Storm,Dry,2,8,Speeding
e9ed514e,26-07-2023,19:15,"Paris, France",12.111026,29.755606,Hail,Wet,3,7,Speeding
e3a64e53,06-08-2023,03:10,"Beijing, China",25.073722,143.110416,Rain,Snowy,1,5,Drunk Driving
3da7948a,05-02-2023,05:06,"New York, USA",-7.488112,93.387801,Snow,Wet,5,9,Drunk Driving
f6132f49,15-01-2024,12:57,"São Paulo, Brazil",53.788724,10.13205,Snow,Wet,2,10,Distracted Driving
9df5d273,04-06-2024,22:07,"New York, USA",75.217214,178.46462,Snow,Gravel,5,5,Distracted Driving
158b4a81,18-10-2024,23:00,"Toronto, Canada",-79.810175,21.436429,Rain,Gravel,5,3,Drunk Driving
64874f6a,18-04-2023,11:09,"New York, USA",75.822244,88.255062,Fog,Icy,5,6,Drunk Driving
d8753949,04-08-2023,23:52,"London, UK",-68.908894,35.016184,Storm,Icy,5,10,Distracted Driving
f8da5162,29-10-2024,03:05,"Beijing, China",-89.549721,89.103053,Rain,Gravel,2,6,Weather Conditions
ee0c3e48,28-05-2023,04:30,"Mumbai, India",66.7889,-92.385833,Fog,Under Construction,1,9,Speeding
8d29986d,04-11-2023,03:34,"Mumbai, India",-33.325717,-151.946977,Hail,Wet,1,8,Weather Conditions
7bcff086,10-07-2023,05:55,"New York, USA",-34.564836,38.962562,Hail,Snowy,2,9,Weather Conditions
f336d76b,10-04-2024,21:40,"Berlin, Germany",86.68939,-79.28775,Snow,Gravel,2,9,Speeding
e8bda301,10-03-2023,00:39,"Sydney, Australia",-27.101527,-70.286601,Rain,Snowy,4,8,Drunk Driving
306e100b,28-03-2023,11:16,"Sydney, Australia",-73.234814,81.808639,Storm,Under Construction,4,7,Distracted Driving
0965a553,27-02-2024,01:55,"Berlin, Germany",79.882072,-149.334649,Storm,Snowy,5,2,Reckless Driving
e2b79416,15-09-2023,15:20,"Toronto, Canada",-30.479045,-157.63777,Fog,Snowy,4,10,Distracted Driving
4720db6b,28-11-2023,13:21,"Berlin, Germany",84.627821,110.304746,Snow,Icy,5,3,Reckless Driving
9647542f,16-02-2023,14:44,"Sydney, Australia",-21.423994,61.933807,Hail,Wet,4,9,Distracted Driving
34669a8f,09-04-2023,09:25,"Berlin, Germany",35.151446,-58.719356,Clear,Icy,2,5,Weather Conditions
